"ID","REC_TYPE","FNO","D_DATA","D_DIAM","D_LENGTH","D_WIDTH","D_THICK","D_HEIGHT","D_WEIGHT","D_AREA","D_VOLUME"
962,"BF",15837,"2004",0,0,0,0,0,69,0,0
963,"BF",24258,"2004",0,0,0,0,0,7,0,0
964,"BF",27578,"2004",0,0,0,0,0,12,0,0
965,"BF",27844,"2004",0,0,0,0,0,25,0,0
966,"BF",27848,"2004",0,0,0,0,0,8,0,0
967,"BF",27974,"Slag 2004",0,0,0,0,0,179,0,0
968,"BF",27974,"Nails 2004",0,0,0,0,0,25,0,0
969,"BF",27978,"2004",0,0,0,0,0,101,0,0
970,"BF",28134,"2004",0,0,0,0,0,50,0,0
971,"BF",28135,"2004",0,0,0,0,0,6,0,0
972,"BF",28138,"2004",0,0,0,0,0,18,0,0
973,"BF",28854,"2004",0,0,0,0,0,30,0,0
974,"BF",28855,"2004",0,0,0,0,0,2,0,0
975,"BF",28858,"2004",0,0,0,0,0,12,0,0
976,"BF",28964,"Nails 2004",0,0,0,0,0,150,0,0
977,"BF",28965,"2004",0,0,0,0,0,7,0,0
978,"BF",28966,"2004",0,0,0,0,0,50,0,0
979,"BF",28968,"2004",0,0,0,0,0,464,0,0
980,"BF",28969,"Mortar 2004",0,0,0,0,0,81,0,0
981,"BF",28969,"Plaster 2004",0,0,0,0,0,1,0,0
982,"BF",28970,"Charcoal 2004",0,0,0,0,0,4,0,0
983,"BF",28970,"Mussel shell 20",0,0,0,0,0,6,0,0
984,"BF",30338,"2004",0,0,0,0,0,6,0,0
985,"BF",31014,"Nails 2004",0,0,0,0,0,75,0,0
986,"BF",31014,"Fe Slag 2004",0,0,0,0,0,260,0,0
987,"BF",31015,"2004",0,0,0,0,0,7,0,0
988,"BF",31018,"2004",0,0,0,0,0,11,0,0
989,"BF",31194,"2004",0,0,0,0,0,80,0,0
990,"BF",31195,"Glass 2004",0,0,0,0,0,6,0,0
991,"BF",31195,"Glass slag 2004",0,0,0,0,0,3,0,0
992,"BF",31198,"2004",0,0,0,0,0,223,0,0
993,"BF",31200,"2004",0,0,0,0,0,1,0,0
994,"BF",31594,"2004",0,0,0,0,0,25,0,0
995,"BF",31595,"2004",0,0,0,0,0,2,0,0
996,"BF",32008,"2004",0,0,0,0,0,21,0,0
997,"BF",32044,"2004",0,0,0,0,0,200,0,0
998,"BF",32048,"2004",0,0,0,0,0,149,0,0
999,"BF",34464,"2004",0,0,0,0,0,20,0,0
1000,"BF",34468,"2004",0,0,0,0,0,5,0,0
1001,"BF",35078,"2004",0,0,0,0,0,227,0,0
1002,"BF",35808,"2004",0,0,0,0,0,11,0,0
1003,"BF",35814,"2004",0,0,0,0,0,75,0,0
1004,"BF",36704,"2004",0,0,0,0,0,225,0,0
1005,"BF",36705,"2004",0,0,0,0,0,36,0,0
1006,"BF",36708,"2004",0,0,0,0,0,399,0,0
1007,"BF",36710,"2004",0,0,0,0,0,8,0,0
1008,"BF",37128,"2004",0,0,0,0,0,5,0,0
1009,"BF",39008,"2004",0,0,0,0,0,7,0,0
1010,"BF",39010,"2004",0,0,0,0,0,1,0,0
1011,"BF",39094,"2004",0,0,0,0,0,50,0,0
1012,"BF",39098,"2004",0,0,0,0,0,17,0,0
1013,"BF",39099,"2004",0,0,0,0,0,103,0,0
1014,"BF",39100,"2004",0,0,0,0,0,1,0,0
1015,"BF",39238,"2004",0,0,0,0,0,34,0,0
1016,"BF",39244,"2004",0,0,0,0,0,25,0,0
1017,"BF",39248,"2004",0,0,0,0,0,87,0,0
1018,"BF",39308,"2004",0,0,0,0,0,4,0,0
1019,"SF",652,,0,0,0,0,0,1,0,0
1020,"SF",2426,,23,0,0,0,0,0,0,0
1021,"SF",983,,15,0,0,0,0,1,0,0
1022,"SF",1231,,16,0,0,0,0,0,0,0
1023,"SF",1476,,16,0,0,0,0,2,0,0
1024,"SA",20,"Litres of soil",0,0,0,0,0,0,0,15
1025,"SA",36,"Litres of soil",0,0,0,0,0,0,0,19
1026,"SA",49,"Litres of soil",0,0,0,0,0,0,0,8
1027,"SA",51,"Litres of soil",0,0,0,0,0,0,0,4
1028,"SA",56,"Litres of soil",0,0,0,0,0,0,0,13
1029,"SA",57,"Litres of soil",0,0,0,0,0,0,0,8
1030,"SA",84,"Litres of soil",0,0,0,0,0,0,0,13
1031,"SF",1204,,0,46,0,0,0,0,0,0
1032,"SF",2040,"from X-ray",0,80,18,0,0,0,0,0
1033,"BF",39458,"2004",0,0,0,0,0,16,0,0
1034,"BF",39544,"2004",0,0,0,0,0,10,0,0
1035,"BF",39548,"2004",0,0,0,0,0,61,0,0
1036,"SF",2080,"from X-ray",0,42,22,0,0,0,0,0
1037,"SF",3890,,0,9,0,1,0,0,0,0
1038,"SF",2237,"from X-ray",0,21,20,0,0,0,0,0
1039,"SF",2217,"From X-ray",0,23,0,0,0,0,0,0
1040,"SF",2166,"from X-ray",16,29,0,0,0,0,0,0
1041,"SF",2211,"from X-ray",0,70,11,0,0,0,0,0
1042,"SF",2235,"from X-ray",0,85,22,0,0,0,0,0
1043,"SF",2264,"from X-ray",0,56,33,0,0,0,0,0
1044,"SA",779,"Litres of soil",0,0,0,0,0,0,0,11
1045,"SF",2926,,0,0,0,0,0,8,0,0
1046,"SF",2963,,0,0,0,0,0,9,0,0
1047,"SF",2990,,0,0,0,0,0,9,0,0
1048,"SF",3129,,0,0,0,0,0,8,0,0
1049,"BF",40818,"2004",0,0,0,0,0,12,0,0
1050,"BF",40975,"2004",0,0,0,0,0,1,0,0
1051,"BF",40980,"2004",0,0,0,0,0,1,0,0
1052,"BF",41364,"2004",0,0,0,0,0,20,0,0
1053,"BF",41368,"2004",0,0,0,0,0,48,0,0
1054,"BF",41464,"2004",0,0,0,0,0,25,0,0
1055,"BF",41468,"2004",0,0,0,0,0,23,0,0
1056,"BF",41499,"2004",0,0,0,0,0,81,0,0
1057,"BF",41568,"2004",0,0,0,0,0,4,0,0
1058,"BF",41564,"2004",0,0,0,0,0,10,0,0
1059,"SF",2846,,0,0,0,0,0,2,0,0
1060,"SA",820,"litres of soil",0,0,0,0,0,0,0,9
1061,"BF",41794,"2004",0,0,0,0,0,25,0,0
1062,"BF",42723,"2004",0,0,0,0,0,10,0,0
1063,"BF",42724,"2004",0,0,0,0,0,25,0,0
1064,"BF",42726,"2004",0,0,0,0,0,10,0,0
1065,"BF",42728,"2004",0,0,0,0,0,76,0,0
1066,"BF",42730,"2004",0,0,0,0,0,2,0,0
1067,"BF",43545,"2004",0,0,0,0,0,4,0,0
1068,"BF",43548,"2004",0,0,0,0,0,41,0,0
1069,"SA",821,"litres of soil",0,0,0,0,0,0,0,2
1070,"SA",823,"litres of soil",0,0,0,0,0,0,0,4
1071,"SA",825,"litres of soil",0,0,0,0,0,0,0,1
1072,"SA",826,"litres of soil",0,0,0,0,0,0,0,1
1073,"SA",836,"litres of soil",0,0,0,0,0,0,0,8
1074,"SA",840,"litres of soil",0,0,0,0,0,0,0,10
1075,"SA",843,"litres of soil",0,0,0,0,0,0,0,6
1076,"SA",844,"litres of soil",0,0,0,0,0,0,0,4
1077,"SA",846,,0,0,0,0,0,0,0,0
1078,"SA",850,"litres of soil",0,0,0,0,0,0,0,10
1079,"SA",656,"litres of soil",0,0,0,0,0,0,0,2
1080,"SA",658,,0,0,0,0,0,0,0,0
1081,"SA",666,"litres of soil",0,0,0,0,0,0,0,28
1082,"SA",669,"litres of soil",0,0,0,0,0,0,0,29
1083,"BF",47314,"2004",0,0,0,0,0,25,0,0
1084,"BF",47658,"2004",0,0,0,0,0,29,0,0
1085,"BF",47754,"2004",0,0,0,0,0,45,0,0
1086,"BF",47755,"2004",0,0,0,0,0,11,0,0
1087,"BF",47758,"2004",0,0,0,0,0,362,0,0
1088,"BF",47760,"Oyster 2004",0,0,0,0,0,6,0,0
1089,"BF",47760,"Charcoal 2004",0,0,0,0,0,2,0,0
1090,"BF",48054,"2004",0,0,0,0,0,150,0,0
1091,"BF",48055,"2004",0,0,0,0,0,8,0,0
1092,"BF",48058,"2004",0,0,0,0,0,200,0,0
1093,"BF",48059,"Op sig 2004",0,0,0,0,0,130,0,0
1094,"BF",48059,"Clinker 2004",0,0,0,0,0,218,0,0
1095,"BF",48060,"2004",0,0,0,0,0,1,0,0
1096,"BF",48074,"2004",0,0,0,0,0,10,0,0
1097,"BF",48075,"2004",0,0,0,0,0,8,0,0
1098,"BF",48134,"2004",0,0,0,0,0,25,0,0
1099,"BF",48135,"2004",0,0,0,0,0,2,0,0
1100,"BF",48138,"2004",0,0,0,0,0,52,0,0
1101,"BF",48140,"2004",0,0,0,0,0,4,0,0
1102,"BF",48325,"2004",0,0,0,0,0,12,0,0
1103,"BF",48328,"2004",0,0,0,0,0,284,0,0
1104,"BF",48329,"2004",0,0,0,0,0,472,0,0
1105,"BF",48354,"2004",0,0,0,0,0,325,0,0
1106,"BF",48355,"2004",0,0,0,0,0,33,0,0
1107,"BF",48358,"2004",0,0,0,0,0,1570,0,0
1108,"BF",48360,"Oyster 2004",0,0,0,0,0,14,0,0
1109,"BF",48360,"Charcoal 2004",0,0,0,0,0,12,0,0
1110,"BF",48404,"2004",0,0,0,0,0,100,0,0
1111,"BF",48408,"2004",0,0,0,0,0,464,0,0
1112,"BF",48409,"2004",0,0,0,0,0,10,0,0
1113,"BF",48604,"2004",0,0,0,0,0,25,0,0
1114,"BF",48605,"2004",0,0,0,0,0,12,0,0
1115,"BF",48608,"2004",0,0,0,0,0,11,0,0
1116,"BF",49014,"2004",0,0,0,0,0,60,0,0
1117,"BF",49015,"2004",0,0,0,0,0,16,0,0
1118,"BF",49018,"2004",0,0,0,0,0,49,0,0
1119,"BF",49020,"2004",0,0,0,0,0,5,0,0
1120,"BF",49124,"2004",0,0,0,0,0,5,0,0
1121,"BF",49125,"2004",0,0,0,0,0,21,0,0
1122,"BF",49130,"2004",0,0,0,0,0,1,0,0
1123,"BF",49154,"2004",0,0,0,0,0,5,0,0
1124,"BF",49158,"2004",0,0,0,0,0,24,0,0
1125,"BF",49234,"2004",0,0,0,0,0,10,0,0
1126,"BF",49235,"2004",0,0,0,0,0,5,0,0
1127,"BF",49274,"2004",0,0,0,0,0,40,0,0
1128,"BF",49278,"2004",0,0,0,0,0,762,0,0
1129,"BF",49284,"2004",0,0,0,0,0,10,0,0
1130,"BF",49288,"2004",0,0,0,0,0,14,0,0
1131,"BF",49290,"2004",0,0,0,0,0,15,0,0
1132,"BF",49424,"2004",0,0,0,0,0,5,0,0
1133,"BF",49428,"2004",0,0,0,0,0,6,0,0
1134,"BF",49618,"2004",0,0,0,0,0,13,0,0
1135,"BF",49854,"2004",0,0,0,0,0,5,0,0
1136,"BF",49858,"2004",0,0,0,0,0,5,0,0
1137,"BF",49868,"2004",0,0,0,0,0,26,0,0
1138,"BF",50199,"2004",0,0,0,0,0,11,0,0
1139,"BF",50258,"2004",0,0,0,0,0,15,0,0
1140,"BF",50304,"2004",0,0,0,0,0,10,0,0
1141,"SA",570,"litres of soil",0,0,0,0,0,0,0,11
1142,"SA",571,"litres of soil",0,0,0,0,0,0,0,8
1143,"SA",572,"litres of soil",0,0,0,0,0,0,0,10
1144,"SA",579,"litres of soil",0,0,0,0,0,0,0,5
1145,"SA",582,"litres of soil",0,0,0,0,0,0,0,22
1146,"SA",588,"litres of soil",0,0,0,0,0,0,0,13
1147,"SA",622,"litres of soil",0,0,0,0,0,0,0,4
1148,"SA",631,"litres of soil",0,0,0,0,0,0,0,24
1149,"SF",2402,"from X-ray",0,58,25,0,0,0,0,0
1150,"SF",2343,"from X-ray",0,73,17,0,0,0,0,0
1151,"SF",2289,"from X-ray",0,24,11,0,0,0,0,0
1152,"SF",3764,,0,32,23,15,0,0,0,0
1153,"SF",1158,,0,0,27,0,53,0,0,0
1154,"SF",1166,,0,0,24,0,26,0,0,0
1155,"SF",3740,"A2005.27",32,0,0,4,0,0,0,0
1156,"SF",3815,,0,41,16,0,0,0,0,0
1157,"SF",3766,,0,31,30,0,0,0,0,0
1158,"BF",53181,"2005",0,0,0,0,0,20,0,0
1159,"BF",53251,"2005",0,0,0,0,0,10,0,0
1160,"BF",53421,"2005",0,0,0,0,0,110,0,0
1161,"BF",53431,"2005",0,0,0,0,0,150,0,0
1162,"BF",53461,"2005",0,0,0,0,0,120,0,0
1163,"BF",53468,"2005",0,0,0,0,0,15,0,0
1164,"SF",3777,"2005",23,0,0,2,0,5,0,0
1165,"SF",3948,,0,50,4,0,0,0,0,0
1166,"BF",53581,"2005",0,0,0,0,0,3210,0,0
1167,"BF",53588,"2005",0,0,0,0,0,690,0,0
1168,"BF",53701,"2005",0,0,0,0,0,150,0,0
1169,"BF",53721,"2005",0,0,0,0,0,675,0,0
1170,"BF",53728,"2005",0,0,0,0,0,200,0,0
1171,"BF",53808,"2005",0,0,0,0,0,80,0,0
1172,"BF",53891,"2005",0,0,0,0,0,110,0,0
1173,"BF",53898,"2005",0,0,0,0,0,50,0,0
1174,"BF",54161,"2005",0,0,0,0,0,40,0,0
1175,"BF",54181,"2005",0,0,0,0,0,1130,0,0
1176,"BF",54184,"2005",0,0,0,0,0,5,0,0
1177,"BF",54188,"2005",0,0,0,0,0,140,0,0
1178,"BF",54331,"2005",0,0,0,0,0,60,0,0
1179,"BF",54338,"2005",0,0,0,0,0,10,0,0
1180,"BF",54551,"2005",0,0,0,0,0,25,0,0
1181,"BF",55281,"2005",0,0,0,0,0,1000,0,0
1182,"BF",50851,"2005",0,0,0,0,0,30,0,0
1183,"BF",50858,"2005",0,0,0,0,0,5,0,0
1184,"BF",50861,"2005",0,0,0,0,0,800,0,0
1185,"BF",50868,"2005",0,0,0,0,0,10,0,0
1186,"BF",50898,"2005",0,0,0,0,0,140,0,0
1187,"BF",52681,"2005",0,0,0,0,0,100,0,0
1188,"BF",52688,"2005",0,0,0,0,0,25,0,0
1189,"BF",52701,"2005",0,0,0,0,0,450,0,0
1190,"BF",52708,"2005",0,0,0,0,0,2,0,0
1191,"BF",52771,"2005",0,0,0,0,0,1300,0,0
1192,"BF",52778,"2005",0,0,0,0,0,325,0,0
1193,"SF",3793,"Shank 1",0,26,0,0,0,0,0,0
1194,"SF",3793,"Head",18,0,0,0,0,0,0,0
1195,"SF",3173,,0,55,30,0,0,0,0,0
1196,"SF",3602,,0,44,0,0,0,0,0,0
1197,"SF",2393,,0,17,15,0,0,0,0,0
1198,"SF",3854,,0,14,0,0,0,0,0,0
1199,"SF",3439,,0,13,0,0,0,0,0,0
1200,"SF",4058,,0,16,6,0,0,0,0,0
1201,"SF",3883,,0,21,24,6,0,0,0,0
1202,"SF",4062,,14,0,0,5,0,0,0,0
1203,"SF",3908,"2005",15,15,0,0,0,0,0,0
1204,"SF",3999,"nail",0,47,15,0,0,0,0,0
1205,"SF",3793,"Shank 2",0,17,0,0,0,0,0,0
1206,"SF",3778,,0,112,15,0,0,0,0,0
1207,"SF",3667,,7,10,0,0,0,0,0,0
1208,"SF",3939,,0,20,17,5,0,0,0,0
1209,"SF",3880,,0,73,8,7,0,0,0,0
1210,"SF",3925,,0,28,14,0,0,0,0,0
1211,"SF",3928,,0,112,0,0,0,0,0,0
1212,"SF",4065,,0,48,17,0,0,0,0,0
1213,"SF",3964,"2005",14,0,0,6,0,0,0,0
1214,"SF",3978,,0,12,5,1,0,0,0,0
1215,"SF",3985,"2005",25,0,0,2,0,7,0,0
1216,"SF",3919,,0,19,8,0,0,0,0,0
1217,"SF",3999,"shank",0,44,6,0,0,0,0,0
1218,"SF",3999,"nail",0,40,12,0,0,0,0,0
1219,"SF",4019,"2005",0,17,20,16,0,0,0,0
1220,"SF",4041,,0,50,16,11,0,0,0,0
1221,"SF",3946,,24,0,0,14,0,0,0,0
1222,"SF",3795,,0,60,14,0,0,0,0,0
1223,"SF",3812,"approx D.",130,30,7,5,0,0,0,0
1224,"SF",3758,,0,30,18,15,0,0,0,0
1225,"SF",3021,,0,60,0,0,0,0,0,0
1226,"SF",3717,,0,93,16,0,0,0,0,0
1227,"SF",4061,"Largest",0,23,17,0,0,0,0,0
1228,"SF",3953,,0,40,0,0,0,0,0,0
1229,"SF",4077,,18,0,0,3,0,0,0,0
1230,"SF",4036,"Strip 1",0,40,10,0,0,0,0,0
1231,"BF",52841,"2005",0,0,0,0,0,660,0,0
1232,"BF",52848,"2005",0,0,0,0,0,10,0,0
1233,"BF",52851,"2005",0,0,0,0,0,120,0,0
1234,"BF",52861,"2005",0,0,0,0,0,70,0,0
1235,"BF",52868,"2005",0,0,0,0,0,5,0,0
1236,"BF",52951,"2005",0,0,0,0,0,5,0,0
1237,"BF",52958,"2005",0,0,0,0,0,5,0,0
1238,"BF",52978,"2005",0,0,0,0,0,5,0,0
1239,"BF",55511,"2005",0,0,0,0,0,10,0,0
1240,"BF",55561,"2005",0,0,0,0,0,200,0,0
1241,"BF",55568,"2005",0,0,0,0,0,10,0,0
1242,"BF",55604,"2005",0,0,0,0,0,230,0,0
1243,"BF",55611,"2005",0,0,0,0,0,40,0,0
1244,"BF",55628,"2005",0,0,0,0,0,150,0,0
1245,"BF",55631,"2005",0,0,0,0,0,80,0,0
1246,"BF",55638,"2005",0,0,0,0,0,10,0,0
1247,"BF",55741,"2005",0,0,0,0,0,60,0,0
1248,"BF",55748,"2005",0,0,0,0,0,30,0,0
1249,"BF",55771,"2005",0,0,0,0,0,200,0,0
1250,"BF",55778,"2005",0,0,0,0,0,10,0,0
1251,"BF",55831,"2005",0,0,0,0,0,140,0,0
1252,"BF",55838,"2005",0,0,0,0,0,10,0,0
1253,"BF",55841,"2005",0,0,0,0,0,240,0,0
1254,"BF",55848,"2005",0,0,0,0,0,10,0,0
1255,"BF",55851,"2005",0,0,0,0,0,10,0,0
1256,"BF",55911,"2005",0,0,0,0,0,10,0,0
1257,"BF",55921,"2005",0,0,0,0,0,40,0,0
1258,"BF",55931,"2005",0,0,0,0,0,450,0,0
1259,"BF",55938,"2005",0,0,0,0,0,160,0,0
1260,"BF",55981,"2005",0,0,0,0,0,20,0,0
1261,"BF",56091,"2005",0,0,0,0,0,10,0,0
1262,"BF",56098,"2005",0,0,0,0,0,20,0,0
1263,"BF",56171,"2005",0,0,0,0,0,10,0,0
1264,"BF",56178,"2005",0,0,0,0,0,30,0,0
1265,"BF",56271,"2005",0,0,0,0,0,130,0,0
1266,"BF",56278,"2005",0,0,0,0,0,50,0,0
1267,"BF",56301,"2005",0,0,0,0,0,20,0,0
1268,"BF",56308,"2005",0,0,0,0,0,20,0,0
1269,"BF",56311,"2005",0,0,0,0,0,10,0,0
1270,"BF",56318,"2005",0,0,0,0,0,10,0,0
1271,"BF",56351,"2005",0,0,0,0,0,60,0,0
1272,"BF",56358,"2005",0,0,0,0,0,10,0,0
1273,"BF",56461,"2005",0,0,0,0,0,60,0,0
1274,"BF",56491,"2005",0,0,0,0,0,40,0,0
1275,"BF",59541,"2005",0,0,0,0,0,400,0,0
1276,"BF",59548,"2005",0,0,0,0,0,10,0,0
1277,"BF",59611,"2005",0,0,0,0,0,10,0,0
1278,"BF",59621,"2005",0,0,0,0,0,970,0,0
1279,"BF",59628,"2005",0,0,0,0,0,160,0,0
1280,"BF",59671,"2005",0,0,0,0,0,260,0,0
1281,"BF",59678,"2005",0,0,0,0,0,60,0,0
1282,"BF",59741,"2005",0,0,0,0,0,10,0,0
1283,"BF",59744,"2005",0,0,0,0,0,5,0,0
1284,"BF",59748,"2005",0,0,0,0,0,60,0,0
1285,"BF",59761,"2005",0,0,0,0,0,60,0,0
1286,"BF",59768,"2005",0,0,0,0,0,10,0,0
1287,"BF",59831,"2005",0,0,0,0,0,470,0,0
1288,"BF",59881,"2005",0,0,0,0,0,250,0,0
1289,"BF",59884,"2005",0,0,0,0,0,10,0,0
1290,"BF",59888,"2005",0,0,0,0,0,50,0,0
1291,"BF",59951,"2005",0,0,0,0,0,35,0,0
1292,"BF",59954,"2005",0,0,0,0,0,10,0,0
1293,"BF",59958,"2005",0,0,0,0,0,10,0,0
1294,"BF",59961,"2005",0,0,0,0,0,30,0,0
1295,"BF",59964,"2005",0,0,0,0,0,5,0,0
1296,"BF",60071,"2005",0,0,0,0,0,10,0,0
1297,"BF",60074,"2005",0,0,0,0,0,15,0,0
1298,"BF",60078,"2005",0,0,0,0,0,15,0,0
1299,"BF",60091,"2005",0,0,0,0,0,10,0,0
1300,"BF",60098,"2005",0,0,0,0,0,40,0,0
1301,"BF",60151,"2005",0,0,0,0,0,75,0,0
1302,"BF",60154,"2005",0,0,0,0,0,5,0,0
1303,"BF",60158,"2005",0,0,0,0,0,80,0,0
1304,"BF",60191,"2005",0,0,0,0,0,40,0,0
1305,"BF",60194,"2005",0,0,0,0,0,10,0,0
1306,"BF",60198,"2005",0,0,0,0,0,90,0,0
1307,"BF",60201,"2005",0,0,0,0,0,5,0,0
1308,"BF",60208,"2005",0,0,0,0,0,110,0,0
1309,"BF",60588,"2005",0,0,0,0,0,20,0,0
1310,"BF",60601,"2005",0,0,0,0,0,100,0,0
1311,"BF",60758,"2005",0,0,0,0,0,20,0,0
1312,"BF",60851,"2005",0,0,0,0,0,150,0,0
1313,"BF",60901,"2005",0,0,0,0,0,75,0,0
1314,"BF",60908,"2005",0,0,0,0,0,25,0,0
1315,"BF",60931,"2005",0,0,0,0,0,25,0,0
1316,"BF",60941,"2005",0,0,0,0,0,10,0,0
1317,"BF",60948,"2005",0,0,0,0,0,10,0,0
1318,"BF",60951,"2005",0,0,0,0,0,20,0,0
1319,"BF",60958,"2005",0,0,0,0,0,10,0,0
1320,"BF",60961,"2005",0,0,0,0,0,70,0,0
1321,"BF",60968,"2005",0,0,0,0,0,25,0,0
1322,"BF",61061,"2005",0,0,0,0,0,100,0,0
1323,"BF",61071,"2005",0,0,0,0,0,50,0,0
1324,"BF",61371,"2005",0,0,0,0,0,100,0,0
1325,"BF",61378,"2005",0,0,0,0,0,10,0,0
1326,"BF",61451,"2005",0,0,0,0,0,20,0,0
1327,"BF",61454,"2005",0,0,0,0,0,2,0,0
1328,"BF",61458,"2005",0,0,0,0,0,10,0,0
1329,"BF",53611,"2005",0,0,0,0,0,50,0,0
1330,"BF",53618,"2005",0,0,0,0,0,50,0,0
1331,"SF",3875,,19,0,0,8,0,0,0,0
1332,"SF",3140,,0,156,64,0,0,0,0,0
1333,"SF",3817,"2005",0,225,85,50,0,0,0,0
1334,"SF",3827,"2005",0,15,9,3,0,0,0,0
1335,"SF",3831,"2005",0,249,12,10,0,0,0,0
1336,"BF",14751,"1999",0,0,0,0,0,0,0,0
1337,"SF",3836,"2005",21,0,0,2,0,8,0,0
1338,"SF",3913,,0,44,0,0,0,0,0,0
1339,"SF",3933,"2005",0,44,19,17,0,0,0,0
1340,"SF",3963,"2005",0,39,27,5,0,0,0,0
1341,"SF",3968,"2005",0,27,18,3,0,0,0,0
1342,"SF",3969,"2005",0,21,22,2,0,0,0,0
1343,"SF",3975,"2005",0,52,11,4,0,0,0,0
1344,"SF",3976,"2005",0,35,15,8,0,0,0,0
1345,"SF",2617,,42,0,0,14,0,0,0,0
1346,"SF",4017,"2005",0,27,25,0,0,0,0,0
1347,"SF",4031,,0,52,18,0,0,0,0,0
1348,"SF",4045,,0,48,22,10,0,0,0,0
1349,"SF",4039,"2005",0,62,10,10,0,0,0,0
1350,"SF",4044,"2005",0,25,18,8,0,0,0,0
1351,"SF",4046,"2005",28,0,0,2,0,8,0,0
1352,"SF",4064,"2005",0,25,23,15,0,0,0,0
1353,"SF",4069,"2005",0,72,56,25,0,0,0,0
1354,"SF",4085,"2005",0,106,62,31,0,0,0,0
1355,"SF",4086,"2005",0,37,21,10,0,0,0,0
1356,"SF",4096,"2005",0,20,15,3,0,0,0,0
1357,"SF",3855,,0,16,5,0,0,0,0,0
1358,"SF",4036,"Strip 2",0,40,10,0,0,0,0,0
1359,"SF",3796,,0,28,7,0,0,0,0,0
1360,"SF",3879,"largest",0,36,16,0,0,0,0,0
1361,"SF",4082,,0,45,12,0,0,0,0,0
1362,"SF",3653,,0,53,12,0,0,0,0,0
1363,"SF",3154,,0,46,34,0,0,0,0,0
1364,"SF",3042,,0,42,9,0,0,0,0,0
1365,"BF",48401,"2005",0,0,0,0,0,60,0,0
1366,"BF",48408,"2005",0,0,0,0,0,100,0,0
1367,"BF",49011,"2005",0,0,0,0,0,25,0,0
1368,"BF",49111,"2005",0,0,0,0,0,10,0,0
1369,"BF",49471,"2005",0,0,0,0,0,925,0,0
1370,"BF",49478,"2005",0,0,0,0,0,10,0,0
1371,"BF",49691,"2005",0,0,0,0,0,10,0,0
1372,"BF",49791,"2005",0,0,0,0,0,250,0,0
1373,"BF",49798,"2005",0,0,0,0,0,10,0,0
1374,"BF",49861,"2005",0,0,0,0,0,40,0,0
1375,"BF",49868,"2005",0,0,0,0,0,10,0,0
1376,"BF",49971,"2005",0,0,0,0,0,30,0,0
1377,"BF",49991,"2005",0,0,0,0,0,190,0,0
1378,"BF",49998,"2005",0,0,0,0,0,5,0,0
1379,"BF",50561,"2005",0,0,0,0,0,80,0,0
1380,"BF",50568,"2005",0,0,0,0,0,40,0,0
1381,"SF",2344,,14,11,0,0,0,0,0,0
1382,"SF",2391,,0,88,0,0,0,0,0,0
1383,"SF",3077,,0,24,19,0,0,0,0,0
1384,"SF",856,,17,0,0,0,0,0,0,0
1385,"BF",12328,"2005",0,0,0,0,0,50,0,0
1386,"BF",13461,"2005",0,0,0,0,0,900,0,0
1387,"BF",13468,"2005",0,0,0,0,0,50,0,0
1388,"BF",14751,"2005",0,0,0,0,0,30,0,0
1389,"BF",14758,"2005",0,0,0,0,0,10,0,0
1390,"bf",25331,"2005",0,0,0,0,0,5350,0,0
1391,"BF",25338,"2005",0,0,0,0,0,30,0,0
1392,"BF",25941,"2005",0,0,0,0,0,150,0,0
1393,"BF",25948,"2005",0,0,0,0,0,10,0,0
1394,"BF",27601,"2005",0,0,0,0,0,450,0,0
1395,"BF",27608,"2005",0,0,0,0,0,140,0,0
1396,"BF",27631,"2005",0,0,0,0,0,450,0,0
1397,"BF",27638,"2005",0,0,0,0,0,140,0,0
1398,"BF",28961,"2005",0,0,0,0,0,10,0,0
1399,"BF",28968,"2005",0,0,0,0,0,5,0,0
1400,"BF",31311,"2005",0,0,0,0,0,5410,0,0
1401,"BF",31318,"2005",0,0,0,0,0,940,0,0
1402,"BF",31461,"2005",0,0,0,0,0,4850,0,0
1403,"BF",31468,"2005",0,0,0,0,0,390,0,0
1404,"BF",31591,"2005",0,0,0,0,0,50,0,0
1405,"BF",31610,"2005",0,0,0,0,0,150,0,0
1406,"BF",31618,"2005",0,0,0,0,0,10,0,0
1407,"BF",31651,"2005",0,0,0,0,0,10,0,0
1408,"BF",31838,"2005",0,0,0,0,0,5,0,0
1409,"BF",32041,"2005",0,0,0,0,0,1750,0,0
1410,"BF",32048,"2005",0,0,0,0,0,200,0,0
1411,"BF",34021,"2005",0,0,0,0,0,40,0,0
1412,"BF",34028,"2005",0,0,0,0,0,5,0,0
1413,"BF",34251,"2005",0,0,0,0,0,180,0,0
1414,"BF",35011,"2005",0,0,0,0,0,50,0,0
1415,"BF",36301,"2005",0,0,0,0,0,40,0,0
1416,"BF",39191,"2005",0,0,0,0,0,20,0,0
1417,"BF",39201,"2005",0,0,0,0,0,250,0,0
1418,"BF",39208,"2005",0,0,0,0,0,10,0,0
1419,"BF",39411,"2005",0,0,0,0,0,40,0,0
1420,"BF",39418,"2005",0,0,0,0,0,10,0,0
1421,"BF",39521,"2005",0,0,0,0,0,750,0,0
1422,"BF",39541,"2005",0,0,0,0,0,4800,0,0
1423,"BF",39548,"2005",0,0,0,0,0,2120,0,0
1424,"BF",39591,"2005",0,0,0,0,0,400,0,0
1425,"BF",39598,"2005",0,0,0,0,0,100,0,0
