ID,PID,REC_TYPE,SFNO,MATERIAL,NAME,CONTEXT,AOD,EASTINGS,NORTHINGS,START_DATE,END_DATE,DATE_TERM,QUANTITY,SPOTDATE
14617,F14617,BF,13451,POTTERY,Household Vessel,1845,0,0,0,0,0,,0
14618,F14618,BF,13454,IRON,Fittings Nail,1845,,,,0,0,,
14619,F14619,BF,13455,GLASS,Household Vessel,1845,,,,0,0,,
14620,F14620,BF,13456,STONE,Tesserae,1845,,,,0,0,,
14621,F14621,BF,13458,BONE,Animal Bone,1845,0,0,0,0,0,,0
14622,F14622,BF,14053,CBM,Building,1905,0,0,0,0,0,,0
14623,F14623,BF,14121,POTTERY,Household Vessel,1912,0,0,0,0,0,,0
14624,F14624,BF,14123,CBM,Inclusions,1912,,,,0,0,,
14625,F14625,BF,14124,IRON,Fittings Nails,1912,0,0,0,0,0,,0
14626,F14626,BF,14126,STONE,"Building, Tesserae",1912,0,0,0,0,0,,1
14627,F14627,BF,14128,Animal Bone,Animal Bone,1912,0,0,0,0,0,,0
14628,F14628,BF,14129,OTHER,Slag,1912,,,,0,0,,
14629,F14629,BF,14611,POTTERY,Household Vessel,1961,0,0,0,0,0,,0
14630,F14630,BF,14613,CBM,Buildings,1961,0,0,0,0,0,,0
14631,F14631,BF,14614,IRON,Fitting Nails,1961,0,0,0,0,0,,0
14632,F14632,BF,14615,GLASS,Household Vessel,1961,0,0,0,0,0,,0
14633,F14633,BF,14618,Animal Bone,Animal Bone,1961,0,0,0,0,0,,0
14639,F14639,BF,15014,IRON,Nails,2001,,,,0,0,,
14640,F14640,BF,15018,BONE,,2001,,,,0,0,,
14641,F14641,BF,15095,GLASS,Household Vessel,2009,0,0,0,0,0,,0
14642,F14642,BF,15097,STONE,Unworked,2009,,,,0,0,,
14643,F14643,BF,15098,Animal Bone,Animal Bone,2009,0,0,0,0,0,,0
14644,F14644,BF,15231,POTTERY,Household Vessel,2023,,,,0,0,,
14645,F14645,BF,15234,IRON,Fittings Nail,2023,,,,0,0,,
14646,F14646,BF,15251,POTTERY,household vessel,2025,0,0,0,0,0,,0
14647,F14647,BF,15256,STONE,"Buildings, Tesserae",2025,0,0,0,0,0,,13
14648,F14648,BF,15361,POTTERY,Household Vessel,2036,0,0,0,0,0,,0
14649,F14649,BF,15364,IRON,Fittings Nails,2036,0,0,0,0,0,,0
14650,F14650,BF,15367,STONE,Unworked Sandstone,2036,0,0,0,0,0,,0
14651,F14651,BF,15368,Animal Bone,Animal Bone,2036,0,0,0,0,0,,0
14652,F14652,BF,15369,PLASTER,Building,2036,0,0,0,0,0,,0
14656,F14656,BF,15694,IRON,Nails  Other,2069,,,,0,0,,
14657,F14657,BF,15745,GLASS,Household Vessel,2074,0,0,0,0,0,,0
14658,F14658,BF,15748,Animal Bone,Animal Bone,2074,0,0,0,0,0,,0
14662,F14662,bf,25331,Pottery,Household Vessel,3033,0,0,0,0,0,,0
14663,F14663,bf,25334,Iron,Fittings Nails,3033,0,0,0,0,0,,0
14686,F14686,bf,25481,Pottery,household vessel,3048,0,0,0,0,0,,0
14687,F14687,BF,25484,IRON,Fittings Nails,3048,0,0,0,0,0,,0
14688,F14688,bf,25485,Glass,Household Vessel,3048,0,0,0,0,0,,0
14689,F14689,bf,25488,Animal Bone,Animal Bone,3048,0,0,0,0,0,,0
14690,F14690,bf,25490,Charcoal,,3048,,,,0,0,,
14691,F14691,bf,25491,Pottery,Household Vessel,3049,0,0,0,0,0,,0
14692,F14692,bf,25494,Iron,Metal-working,3049,,,,0,0,,
14693,F14693,bf,25495,Glass,Household Vessel,3049,,,,0,0,,
14694,F14694,bf,25498,Animal Bone,Animal Bone,3049,0,0,0,0,0,,0
14695,F14695,bf,25500,Charcoal,Miscellaneous,3049,,,,0,0,,
14749,F14749,BF,25674,IRON,Nails,3067,,,,0,0,,
14750,F14750,BF,25675,GLASS,,3067,,,,0,0,,
14751,F14751,BF,25680,CHARCOAL,,3067,,,,0,0,,
14763,F14763,BF,25711,POTTERY,,3071,,,,0,0,,
14810,F14810,BF,25881,POTTERY,,3088,,,,0,0,,
14811,F14811,BF,25884,IRON,Nails,3088,,,,0,0,,
14812,F14812,BF,25888,Animal Bone,Animal Bone,3088,0,0,0,0,0,,0
14813,F14813,BF,25891,POTTERY,,3089,,,,0,0,,
14814,F14814,BF,25894,IRON,Nail Other,3089,,,,0,0,,
14815,F14815,BF,25898,Animal Bone,Animal Bone,3089,0,0,0,0,0,,0
14825,F14825,BF,25941,POTTERY,Household Vessel,3094,0,0,0,0,0,,0
14826,F14826,BF,25944,IRON,Nails Other,3094,,,,0,0,,
14827,F14827,BF,25945,GLASS,,3094,,,,0,0,,
14828,F14828,BF,25948,Animal Bone,Animal Bone,3094,0,0,0,0,0,,0
14829,F14829,BF,25950,CHARCOAL,,3094,,,,0,0,,
14830,F14830,BF,25961,POTTERY,Household Vessel,3096,0,0,0,0,0,,0
14831,F14831,BF,25964,IRON,Fitting Nails,3096,0,0,0,0,0,,0
14832,F14832,BF,25981,POTTERY,,3098,,,,0,0,,
14833,F14833,BF,25984,IRON,Nails,3098,,,,0,0,,
14834,F14834,BF,25991,POTTERY,,3099,,,,0,0,,
14835,F14835,BF,25993,CBM,,3099,,,,0,0,,
14836,F14836,BF,25994,IRON,Other,3099,,,,0,0,,
14837,F14837,BF,25996,STONE,,3099,,,,0,0,,
14838,F14838,BF,25998,Animal Bone,Animal Bone,3099,0,0,0,0,0,,0
14839,F14839,BF,26000,CHARCOAL,,3099,,,,0,0,,
15127,F15127,BF,27011,POTTERY,Household Vessel,3201,0,0,0,0,0,,0
15128,F15128,BF,27018,Animal Bone,Animal Bone,3201,0,0,0,0,0,,0
15129,F15129,BF,27041,POTTERY,Samian,3204,,,,0,0,,
15130,F15130,BF,27044,IRON,Nail,3204,,,,0,0,,
15131,F15131,BF,27045,GLASS,,3204,,,,0,0,,
15132,F15132,BF,27048,BONE,,3204,,,,0,0,,
15134,F15134,BF,27066,STONE,Worked Tesserae,3206,,,,0,0,,
15135,F15135,BF,27068,BONE,,3206,,,,0,0,,
15153,F15153,BF,27111,POTTERY,household vessel,3211,0,0,0,0,0,,0
15154,F15154,BF,27118,Animal Bone,Animal Bone,3211,0,0,0,0,0,,0
15155,F15155,BF,27120,CHARCOAL,,3211,,,,0,0,,
15156,F15156,BF,27131,POTTERY,household vessel,3213,0,0,0,0,0,,0
15157,F15157,BF,27134,IRON,Fittings Nails,3213,0,0,0,0,0,,0
15158,F15158,BF,27136,STONE,"Buildings, Tesserae",3213,0,0,0,0,0,,9
15159,F15159,BF,27138,Animal Bone,Animal Bone,3213,0,0,0,0,0,,0
15160,F15160,BF,27141,POTTERY,Household Vessel,3214,0,0,0,0,0,,0
15161,F15161,BF,27143,CBM,Building,3214,0,0,0,0,0,,0
15162,F15162,BF,27144,IRON,Fittings Nail,3214,0,0,0,0,0,,0
15163,F15163,BF,27148,Animal Bone,Animal Bone,3214,0,0,0,0,0,,0
15164,F15164,BF,27150,OTHER,Charcoal Clay Hearth Burnt,3214,,,,0,0,,
15184,F15184,BF,27211,POTTERY,Household Vessel,3221,,,,0,0,,
15219,F15219,BF,27311,POTTERY,household vessel,3231,0,0,0,0,0,,0
15220,F15220,BF,27314,IRON,Fittings Nails,3231,0,0,0,0,0,,0
15221,F15221,BF,27315,GLASS,Household Vessel,3231,0,0,0,0,0,,0
15222,F15222,BF,27320,CHARCOAL,,3231,,,,0,0,,
15234,F15234,BF,27421,POTTERY,Household Vessel,3242,0,0,0,0,0,,0
15235,F15235,BF,27461,POTTERY,Household Vessel,3246,0,0,0,0,0,,0
15236,F15236,BF,27471,POTTERY,Household Vessel,3247,0,0,0,0,0,,0
15237,F15237,BF,27473,CBM,Building,3247,0,0,0,0,0,,0
15238,F15238,BF,27474,IRON,Fitting Nails,3247,0,0,0,0,0,,0
15239,F15239,BF,27475,GLASS,Household Vessel,3247,0,0,0,0,0,,0
15240,F15240,BF,27478,Animal Bone,Animal Bone,3247,0,0,0,0,0,,0
15241,F15241,BF,27480,CHARCOAL,,3247,,,,0,0,,
15242,F15242,BF,27483,CBM,,3248,,,,0,0,,
15243,F15243,BF,27484,IRON,Other,3248,,,,0,0,,
15244,F15244,BF,27488,Animal Bone,Animal Bone,3248,0,0,0,0,0,,0
15250,F15250,BF,27521,POTTERY,household vessel,3252,0,0,0,0,0,,0
15251,F15251,BF,27523,CBM,Buildings,3252,0,0,0,0,0,,0
15252,F15252,BF,27524,IRON,Fittings Nails,3252,0,0,0,0,0,,0
15253,F15253,BF,27525,GLASS,Household Vessel,3252,0,0,0,0,0,,0
15254,F15254,BF,27528,Animal Bone,Animal Bone,3252,0,0,0,0,0,,0
15255,F15255,BF,27529,OTHER,Fragments Copper,3252,,,,0,0,,
15256,F15256,BF,27530,CHARCOAL,,3252,,,,0,0,,
15257,F15257,BF,27591,POTTERY,household vessel,3259,0,0,0,0,0,,0
15258,F15258,BF,27593,CBM,Buildings,3259,0,0,0,0,0,,0
15259,F15259,BF,27594,IRON,metalworking,3259,0,0,0,0,0,,0
15260,F15260,BF,27595,GLASS,Household Vessel,3259,0,0,0,0,0,,0
15261,F15261,BF,27598,Animal Bone,Animal Bone,3259,0,0,0,0,0,,0
15262,F15262,BF,27600,CHARCOAL,,3259,,,,0,0,,
15263,F15263,BF,27661,POTTERY,household vessel,3266,0,0,0,0,0,,0
15264,F15264,BF,27663,CBM,buildings,3266,0,0,0,0,0,,0
15265,F15265,BF,27664,IRON,Fittings Nails,3266,0,0,0,0,0,,0
15266,F15266,BF,27670,CHARCOAL,,3266,,,,0,0,,
15267,F15267,BF,27671,POTTERY,Household Vessel,3267,0,0,0,0,0,,0
15268,F15268,BF,27674,IRON,Fitting Nails,3267,0,0,0,0,0,,0
15269,F15269,BF,27680,CHARCOAL,,3267,,,,0,0,,
15270,F15270,BF,27683,CBM,Buildings,3268,0,0,0,0,0,,0
15271,F15271,BF,27684,IRON,miscellaneous,3268,0,0,0,0,0,,0
15272,F15272,BF,27686,STONE,"Buildings, Tesserae",3268,0,0,0,0,0,,6
15273,F15273,BF,27690,CHARCOAL,,3268,,,,0,0,,
15274,F15274,BF,27741,POTTERY,,3274,,,,0,0,,
15275,F15275,BF,27744,IRON,Nail,3274,,,,0,0,,
15276,F15276,BF,27748,BONE,,3274,,,,0,0,,
15277,F15277,BF,27751,POTTERY,household vessel,3275,0,0,0,0,0,,0
15278,F15278,BF,27753,CBM,Buildings,3275,0,0,0,0,0,,0
15279,F15279,BF,27756,STONE,"Buildings, Tesserae",3275,0,0,0,0,0,,1
15280,F15280,BF,27758,Animal Bone,Animal Bone,3275,0,0,0,0,0,,0
15281,F15281,BF,27759,OTHER,Buildings,3275,0,0,0,0,0,,0
15282,F15282,BF,27771,POTTERY,Samian,3277,,,,0,0,,
15283,F15283,BF,27778,Animal Bone,Animal Bone,3277,0,0,0,0,0,,0
15284,F15284,BF,27781,POTTERY,household vessel,3278,0,0,0,0,0,,0
15285,F15285,BF,27788,Animal Bone,Animal Bone,3278,0,0,0,0,0,,0
15286,F15286,BF,27790,CHARCOAL,,3278,,,,0,0,,
15287,F15287,BF,27811,POTTERY,Household Vessel,3281,0,0,0,0,0,,0
15288,F15288,BF,27813,CBM,Building,3281,0,0,0,0,0,,0
15289,F15289,BF,27814,IRON,Fitting Nails,3281,0,0,0,0,0,,0
15290,F15290,BF,27815,GLASS,Household Vessel,3281,0,0,0,0,0,,0
15291,F15291,BF,27851,POTTERY,,3285,,,,0,0,,
15292,F15292,BF,27858,BONE,,3285,,,,0,0,,
15293,F15293,BF,27871,POTTERY,household vessel,3287,0,0,0,0,0,,0
15294,F15294,BF,27874,IRON,Fittings Nails,3287,0,0,0,0,0,,0
15295,F15295,BF,27875,GLASS,Household Vessel,3287,0,0,0,0,0,,0
15296,F15296,BF,27878,Animal Bone,Animal Bone,3287,0,0,0,0,0,,0
15297,F15297,BF,27881,POTTERY,Household Vessel,3288,0,0,0,0,0,,0
15298,F15298,BF,27883,CBM,Building,3288,0,0,0,0,0,,0
15299,F15299,BF,27884,IRON,Nails,3288,,,,0,0,,
15300,F15300,BF,27886,STONE,"Building, Tesserae",3288,0,0,0,0,0,,3
15301,F15301,BF,27891,POTTERY,household vessel,3289,0,0,0,0,0,,0
15302,F15302,BF,27898,Animal Bone,Animal Bone,3289,0,0,0,0,0,,0
15303,F15303,BF,27901,POTTERY,,3290,,,,0,0,,
15304,F15304,BF,27904,IRON,Nails,3290,,,,0,0,,
15305,F15305,BF,27931,POTTERY,Samian,3293,,,,0,0,,
15306,F15306,BF,27933,CBM,Tesserae,3293,,,,0,0,,
15307,F15307,BF,27938,BONE,,3293,,,,0,0,,
15308,F15308,BF,27941,POTTERY,household vessel,3294,0,0,0,0,0,,0
15309,F15309,BF,27944,IRON,Fittings Nails,3294,0,0,0,0,0,,0
15310,F15310,BF,27951,POTTERY,Household Vessel,3295,0,0,0,0,0,,0
15311,F15311,BF,27953,CBM,Building,3295,0,0,0,0,0,,0
15312,F15312,BF,27954,IRON,Nails Other,3295,,,,0,0,,
15313,F15313,BF,27955,GLASS,Household Vessel,3295,0,0,0,0,0,,0
15314,F15314,BF,27958,Animal Bone,Animal Bone,3295,0,0,0,0,0,,0
15315,F15315,BF,27960,CHARCOAL,,3295,,,,0,0,,
15316,F15316,BF,27991,POTTERY,Household Vessel,3299,0,0,0,0,0,,0
15327,F15327,BF,28011,POTTERY,Samian,3301,,,,0,0,,
15328,F15328,BF,28014,IRON,Nails,3301,,,,0,0,,
15329,F15329,BF,28018,BONE,,3301,,,,0,0,,
15330,F15330,BF,28020,CHARCOAL,,3301,,,,0,0,,
15331,F15331,BF,28031,POTTERY,,3303,,,,0,0,,
15332,F15332,BF,28033,CBM,Pawprint,3303,,,,0,0,,
15333,F15333,BF,28034,IRON,Nails,3303,,,,0,0,,
15334,F15334,BF,28035,GLASS,,3303,,,,0,0,,
15335,F15335,BF,28037,STONE,Unworked Sandstone,3303,,,,0,0,,
15336,F15336,BF,28041,POTTERY,Samian,3304,,,,0,0,,
15337,F15337,BF,28044,IRON,Nail,3304,,,,0,0,,
15338,F15338,BF,28046,STONE,Worked Quern,3304,,,,0,0,,
15339,F15339,BF,28051,POTTERY,,3305,,,,0,0,,
15340,F15340,BF,28071,POTTERY,Samian,3307,,,,0,0,,
15341,F15341,BF,28081,POTTERY,Samian,3308,,,,0,0,,
15342,F15342,BF,28084,IRON,Nails Other,3308,,,,0,0,,
15343,F15343,BF,28088,BONE,,3308,,,,0,0,,
15344,F15344,BF,28090,CHARCOAL,,3308,,,,0,0,,
15345,F15345,BF,28111,POTTERY,,3311,,,,0,0,,
15346,F15346,BF,28114,IRON,Nails,3311,,,,0,0,,
15347,F15347,BF,28121,POTTERY,,3312,,,,0,0,,
15348,F15348,BF,28123,CBM,Coating,3312,,,,0,0,,
15349,F15349,BF,28131,POTTERY,Household Vessel,3313,0,0,0,0,0,,0
15350,F15350,BF,28134,IRON,Metal-working,3313,0,0,0,0,0,,0
15351,F15351,BF,28137,STONE,Unworked,3313,,,,0,0,,
15352,F15352,BF,28138,Animal Bone,Animal Bone,3313,0,0,0,0,0,,0
15364,F15364,BF,28161,POTTERY,Samian,3316,,,,0,0,,
15365,F15365,BF,28163,CBM,,3316,,,,0,0,,
15366,F15366,BF,28164,IRON,Nails Slag,3316,,,,0,0,,
15367,F15367,BF,28166,STONE,Worked Greensand,3316,,,,0,0,,
15368,F15368,BF,28171,POTTERY,Samian,3317,,,,0,0,,
15369,F15369,BF,28174,IRON,Nails,3317,,,,0,0,,
15370,F15370,BF,28175,GLASS,,3317,,,,0,0,,
15371,F15371,BF,28181,POTTERY,Samian,3318,,,,0,0,,
15373,F15373,BF,28201,POTTERY,,3320,,,,0,0,,
15374,F15374,BF,28204,IRON,Other,3320,,,,0,0,,
15379,F15379,BF,28221,POTTERY,,3322,,,,0,0,,
15380,F15380,BF,28224,IRON,Nails,3322,,,,0,0,,
15383,F15383,BF,28241,POTTERY,household vessel,3324,0,0,0,0,0,,0
15384,F15384,BF,28243,CBM,Buildings,3324,0,0,0,0,0,,0
15385,F15385,BF,28244,IRON,Fittings Nails,3324,0,0,0,0,0,,0
15386,F15386,BF,28245,GLASS,Household Vessel,3324,0,0,0,0,0,,0
15387,F15387,BF,28246,STONE,"Buildings, Tesserae",3324,0,0,0,0,0,,1
15388,F15388,BF,28248,Animal Bone,Animal Bone,3324,0,0,0,0,0,,0
15389,F15389,BF,28250,SHELL,,3324,,,,0,0,,
15390,F15390,BF,28254,IRON,Slag,3325,,,,0,0,,
15391,F15391,BF,28261,POTTERY,Household Vessel,3326,0,0,0,0,0,,0
15392,F15392,BF,28281,POTTERY,Household Vessel,3328,0,0,0,0,0,,0
15393,F15393,BF,28284,IRON,Nails,3328,,,,0,0,,
15394,F15394,BF,28288,Animal Bone,Animal Bone,3328,0,0,0,0,0,,0
15395,F15395,BF,28291,POTTERY,Household Vessel,3329,0,0,0,0,0,,0
15396,F15396,BF,28298,Animal Bone,Animal Bone,3329,0,0,0,0,0,,0
15397,F15397,BF,28301,POTTERY,Household Vessel,3330,0,0,0,0,0,,0
15398,F15398,BF,28304,IRON,Metalworking,3330,0,0,0,0,0,,0
15399,F15399,BF,28305,GLASS,Household Vessel,3330,0,0,0,0,0,,0
15400,F15400,BF,28308,Animal Bone,Animal Bone,3330,0,0,0,0,0,,0
15401,F15401,BF,28310,CHARCOAL,,3330,,,,0,0,,
15420,F15420,BF,28431,POTTERY,Samian,3343,,,,0,0,,
15421,F15421,BF,28434,IRON,Nails,3343,,,,0,0,,
15422,F15422,BF,28435,GLASS,,3343,,,,0,0,,
15423,F15423,BF,28440,CHARCOAL,,3343,,,,0,0,,
15424,F15424,BF,28461,POTTERY,household vessel,3346,0,0,0,0,0,,0
15425,F15425,BF,28464,IRON,Fittings Nails,3346,0,0,0,0,0,,0
15426,F15426,BF,28466,STONE,"Buildings, Tesserae",3346,0,0,0,0,0,,2
15427,F15427,BF,28468,Animal Bone,Animal Bone,3346,0,0,0,0,0,,0
15428,F15428,BF,28470,CHARCOAL,,3346,,,,0,0,,
15429,F15429,BF,28471,POTTERY,Samian,3347,,,,0,0,,
15430,F15430,BF,28476,STONE,Worked Tesserae,3347,,,,0,0,,
15431,F15431,BF,28478,BONE,,3347,,,,0,0,,
15432,F15432,BF,28501,POTTERY,household vessel,3350,0,0,0,0,0,,0
15433,F15433,BF,28504,IRON,Fittings Nails,3350,0,0,0,0,0,,0
15434,F15434,BF,28511,POTTERY,household vessel,3351,0,0,0,0,0,,0
15435,F15435,BF,28514,IRON,Fittings Nails,3351,0,0,0,0,0,,0
15436,F15436,BF,28515,GLASS,Household Vessel,3351,0,0,0,0,0,,0
15437,F15437,BF,28518,Animal Bone,Animal Bone,3351,0,0,0,0,0,,0
15438,F15438,BF,28520,CHARCOAL,,3351,,,,0,0,,
15446,F15446,BF,28531,POTTERY,Samian,3353,,,,0,0,,
15447,F15447,BF,28534,IRON,Nails,3353,,,,0,0,,
15448,F15448,BF,28538,BONE,,3353,,,,0,0,,
15459,F15459,BF,28601,POTTERY,Samian,3360,,,,0,0,,
15460,F15460,BF,28604,IRON,Nails,3360,,,,0,0,,
15461,F15461,BF,28605,GLASS,,3360,,,,0,0,,
15466,F15466,BF,28651,POTTERY,Samian,3365,,,,0,0,,
15467,F15467,BF,28653,CBM,Cut-out,3365,,,,0,0,,
15468,F15468,BF,28654,IRON,Nails Slag,3365,,,,0,0,,
15469,F15469,BF,28655,GLASS,,3365,,,,0,0,,
15470,F15470,BF,28657,STONE,Unworked Lava,3365,,,,0,0,,
15471,F15471,BF,28658,BONE,Teeth,3365,,,,0,0,,
15472,F15472,BF,28660,CHARCOAL,,3365,,,,0,0,,
15473,F15473,BF,28671,POTTERY,Samian,3367,,,,0,0,,
15474,F15474,BF,28674,IRON,Nails Slag,3367,,,,0,0,,
15475,F15475,BF,28675,GLASS,,3367,,,,0,0,,
15476,F15476,BF,28676,STONE,"Buildings, Tesserae",3367,0,0,0,0,0,,1
15477,F15477,BF,28678,Animal Bone,Animal Bone,3367,0,0,0,0,0,,0
15478,F15478,BF,28681,POTTERY,,3368,,,,0,0,,
15479,F15479,BF,28691,POTTERY,Household Vessel,3369,,,,0,0,,
15480,F15480,BF,28694,IRON,Metal-working,3369,,,,0,0,,
15481,F15481,BF,28721,POTTERY,household vessel,3372,0,0,0,0,0,,0
15482,F15482,BF,28724,IRON,fittings Nails,3372,0,0,0,0,0,,0
15483,F15483,BF,28741,POTTERY,household vessel,3374,0,0,0,0,0,,0
15484,F15484,BF,28743,CBM,Buildings,3374,0,0,0,0,0,,0
15485,F15485,BF,28744,IRON,Fittings Nails,3374,0,0,0,0,0,,0
15486,F15486,BF,28745,GLASS,Household Vessel,3374,0,0,0,0,0,,0
15487,F15487,BF,28746,STONE,"Buildings, Tesserae",3374,0,0,0,0,0,,5
15488,F15488,BF,28747,STONE,Unworked,3374,0,0,0,0,0,,0
15489,F15489,BF,28748,Animal Bone,Animal Bone,3374,0,0,0,0,0,,0
15490,F15490,BF,28750,CHARCOAL,,3374,,,,0,0,,
15491,F15491,BF,28751,POTTERY,Household Vessel,3375,,,,0,0,,
15492,F15492,BF,28761,POTTERY,,3376,,,,0,0,,
15500,F15500,BF,28821,POTTERY,,3382,,,,0,0,,
15501,F15501,BF,28828,Animal Bone,Animal Bone,3382,0,0,0,0,0,,0
15502,F15502,BF,28831,POTTERY,,3383,,,,0,0,,
15503,F15503,BF,28838,BONE,,3383,,,,0,0,,
15504,F15504,BF,28841,POTTERY,Household Vessel,3384,0,0,0,0,0,,0
15505,F15505,BF,28843,CBM,,3384,,,,0,0,,
15506,F15506,BF,28844,IRON,Nails Other,3384,,,,0,0,,
15507,F15507,BF,28850,CHARCOAL,,3384,,,,0,0,,
15508,F15508,BF,28861,POTTERY,,3386,,,,0,0,,
15509,F15509,BF,28891,POTTERY,household vessel,3389,0,0,0,0,0,,0
15510,F15510,BF,28911,POTTERY,Household Vessel,3391,0,0,0,0,0,,0
15511,F15511,BF,28913,CBM,Buildings,3391,0,0,0,0,0,,0
15512,F15512,BF,28914,IRON,Fittings Nails,3391,0,0,0,0,0,,0
15513,F15513,BF,28916,STONE,"Buildings, Tesserae",3391,0,0,0,0,0,,1
15514,F15514,BF,28920,CHARCOAL,,3391,,,,0,0,,
15515,F15515,BF,28921,POTTERY,Household Vessel,3392,,,,0,0,,
15516,F15516,BF,28923,CBM,Miscellaneous,3392,,,,0,0,,
15517,F15517,BF,28924,IRON,Metal-working,3392,,,,0,0,,
15518,F15518,BF,28925,GLASS,,3392,,,,0,0,,
15519,F15519,BF,28928,BONE,Animal Bone,3392,,,,0,0,,
15520,F15520,BF,28951,POTTERY,Household Vessel,3395,0,0,0,0,0,,0
15521,F15521,BF,28953,CBM,Buildings,3395,0,0,0,0,0,,0
15522,F15522,BF,28954,IRON,Fittings Nails,3395,0,0,0,0,0,,0
15523,F15523,BF,28958,Animal Bone,Animal Bone,3395,0,0,0,0,0,,0
15524,F15524,BF,28960,CHARCOAL,,3395,,,,0,0,,
15525,F15525,BF,28961,POTTERY,Household Vessel,3396,0,0,0,0,0,,0
15526,F15526,BF,28964,IRON,Metal-working,3396,,,,0,0,,
15527,F15527,BF,28966,STONE,"Buildings, Tessera",3396,0,0,0,0,0,,200
15528,F15528,BF,28968,Animal Bone,Animal Bone,3396,0,0,0,0,0,,0
15529,F15529,BF,28981,POTTERY,Household Vessel,3398,0,0,0,0,0,,0
15530,F15530,BF,28988,Animal Bone,Animal Bone,3398,0,0,0,0,0,,0
15758,F15758,BF,30151,POTTERY,Household Vessel,3515,,,,0,0,,
15759,F15759,BF,30154,IRON,Fittings Nail,3515,,,,0,0,,
15760,F15760,BF,30158,Animal Bone,Animal Bone,3515,0,0,0,0,0,,0
15761,F15761,BF,30160,CHARCOAL,Miscellaneous,3515,,,,0,0,,
15768,F15768,BF,30211,POTTERY,Household Vessel,3521,,,,0,0,,
15769,F15769,BF,30214,IRON,Fittings Nail,3521,,,,0,0,,
15770,F15770,BF,30215,GLASS,Household,3521,,,,0,0,,
15771,F15771,BF,30218,Animal Bone,Animal Bone,3521,0,0,0,0,0,,0
15790,F15790,BF,30331,POTTERY,Household Vessel,3533,,,,0,0,,
15791,F15791,BF,30333,CBM,Buildings,3533,,,,0,0,,
15792,F15792,BF,30334,IRON,Metal-working,3533,,,,0,0,,
15793,F15793,BF,30335,GLASS,Household,3533,,,,0,0,,
15794,F15794,BF,30338,Animal Bone,Animal Bone,3533,0,0,0,0,0,,0
15795,F15795,BF,30340,CHARCOAL,Miscellaneous,3533,,,,0,0,,
15812,F15812,BF,31011,POTTERY,Household Vessel,3601,,,,0,0,,
15813,F15813,BF,31014,IRON,Metalworking,3601,,,,0,0,,
15814,F15814,BF,31018,Animal Bone,Animal Bone,3601,0,0,0,0,0,,0
15815,F15815,BF,31020,CHARCOAL,Miscellaneous,3601,,,,0,0,,
15816,F15816,BF,31031,POTTERY,Household Vessel,3603,,,,0,0,,
15817,F15817,BF,31034,IRON,Fittings Nail,3603,,,,0,0,,
15818,F15818,BF,31035,GLASS,Household Vessel,3603,0,0,0,0,0,,0
15819,F15819,BF,31037,STONE,unworked stone,3603,0,0,0,0,0,,0
15820,F15820,BF,31038,Animal Bone,Animal Bone,3603,0,0,0,0,0,,0
15821,F15821,BF,31051,POTTERY,Household Vessel,3605,,,,0,0,,
15822,F15822,BF,31081,POTTERY,Household Vessel,3608,,,,0,0,,
15823,F15823,BF,31091,POTTERY,Household Vessel,3609,,,,0,0,,
15824,F15824,BF,31098,Animal Bone,Animal Bone,3609,0,0,0,0,0,,0
15827,F15827,BF,31111,POTTERY,Household Vessel,3611,0,0,0,0,0,,0
15828,F15828,BF,31113,CBM,Buildings,3611,0,0,0,0,0,,0
15829,F15829,BF,31121,POTTERY,Household Vessel,3612,,,,0,0,,
15830,F15830,BF,31128,Animal Bone,Animal Bone,3612,0,0,0,0,0,,0
15831,F15831,BF,31130,CHARCOAL,Miscellaneous,3612,,,,0,0,,
15832,F15832,BF,31131,POTTERY,Household Vessel,3613,0,0,0,0,0,,0
15833,F15833,BF,31134,IRON,Fittings Nail,3613,0,0,0,0,0,,0
15834,F15834,BF,31138,Animal Bone,Animal Bone,3613,0,0,0,0,0,,0
15838,F15838,BF,31191,POTTERY,Household Vessel,3619,,,,0,0,,
15839,F15839,BF,31193,CBM,Miscellaneous,3619,,,,0,0,,
15840,F15840,BF,31194,IRON,Fittings Nail,3619,,,,0,0,,
15841,F15841,BF,31198,Animal Bone,Animal Bone,3619,0,0,0,0,0,,0
15842,F15842,BF,31200,CHARCOAL,Other natural,3619,,,,0,0,,
15843,F15843,BF,31221,POTTERY,Household Vessel,3622,,,,0,0,,
15844,F15844,BF,31224,IRON,Fittings Nail,3622,,,,0,0,,
15845,F15845,BF,31226,STONE,Buildings Tessera,3622,0,0,0,0,0,,1
15846,F15846,BF,31231,POTTERY,Household Vessel,3623,,,,0,0,,
15847,F15847,BF,31234,IRON,Fittings Nail,3623,,,,0,0,,
15851,F15851,BF,31331,POTTERY,Household Vessel,3633,,,,0,0,,
15852,F15852,BF,31334,IRON,Metal-working,3633,,,,0,0,,
15853,F15853,BF,31336,STONE,Buildings Tessera,3633,,,,0,0,,
15854,F15854,BF,31338,BONE,Miscellaneous,3633,,,,0,0,,
15855,F15855,BF,31341,POTTERY,Household Vessel,3634,,,,0,0,,
15856,F15856,BF,31344,IRON,Fittings Nail,3634,,,,0,0,,
15857,F15857,BF,31345,GLASS,Household,3634,,,,0,0,,
15858,F15858,BF,31346,STONE,Buildings Tessera,3634,,,,0,0,,
15859,F15859,BF,31350,CHARCOAL,Miscellaneous,3634,,,,0,0,,
